pair_id,metric_kind,component,passed,finite,presence_match,reference_l2,candidate_l2,difference_l2,relative_l2,cosine,max_abs,zero_case,reference_scalar,candidate_scalar
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_loss,True,True,True,0.29834285378456116,0.29834285378456116,0.0,0.0,1.0,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_0,True,True,True,,,,,,,both_missing,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_1,True,True,True,4.059985660756106e-05,4.059985660756106e-05,0.0,0.0,1.0000000000000002,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_2,True,True,True,0.0002481619953367415,0.0002481619953367415,0.0,0.0,1.0,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_3,True,True,True,0.001075579249166044,0.001075579249166044,0.0,0.0,1.0,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_4,True,True,True,0.0050811468484361485,0.0050811468484361485,0.0,0.0,1.0000000000000002,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_5,True,True,True,0.01597196706397438,0.01597196706397438,0.0,0.0,0.9999999999999998,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_6,True,True,True,0.023275602384257334,0.023275602384257334,0.0,0.0,0.9999999999999996,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/0.0.bias,True,True,True,5.759281153480575e-05,5.759281153480575e-05,0.0,0.0,1.0,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/0.0.weight,True,True,True,6.661067168606103e-05,6.661067168606103e-05,0.0,0.0,0.9999999999999998,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/1.0.bias,True,True,True,0.0001396038083421606,0.0001396038083421606,0.0,0.0,1.0000000000000002,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/1.0.weight,True,True,True,0.0008184988338056394,0.0008184988338056394,0.0,0.0,1.0000000000000004,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/3.0.bias,True,True,True,0.001302694520628513,0.001302694520628513,0.0,0.0,1.0000000000000002,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/3.0.weight,True,True,True,0.017423701959505312,0.017423701959505312,0.0,0.0,0.9999999999999883,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/4.0.bias,True,True,True,0.005171895266227494,0.005171895266227494,0.0,0.0,1.0,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/4.0.weight,True,True,True,0.04971112256215575,0.04971112256215575,0.0,0.0,0.9999999999999969,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/5.bias,True,True,True,0.015737862434509853,0.015737862434509853,0.0,0.0,1.0,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/5.weight,True,True,True,0.12126005071437154,0.12126005071437154,0.0,0.0,1.0000000000000004,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/output_cotangent,True,True,True,0.023309412333083587,0.023309412333083587,0.0,0.0,1.0000000000000002,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/0.0.bias,True,True,True,0.35147737704460963,0.35147737704460963,0.0,0.0,1.0,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/0.0.weight,True,True,True,2.8182335596195798,2.8182335596195798,0.0,0.0,1.0000000000000002,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/1.0.bias,True,True,True,0.2470521998915617,0.2470521998915617,0.0,0.0,0.9999999999999999,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/1.0.weight,True,True,True,5.487582281894217,5.487582281894217,0.0,0.0,0.9999999999999998,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/3.0.bias,True,True,True,0.5150366521105364,0.5150366521105364,0.0,0.0,0.9999999999999998,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/3.0.weight,True,True,True,16.236818506200205,16.236818506200205,0.0,0.0,0.9999999999999888,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/4.0.bias,True,True,True,0.5709331695180081,0.5709331695180081,0.0,0.0,0.9999999999999998,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/4.0.weight,True,True,True,10.396306411637344,10.396306411637344,0.0,0.0,0.9999999999999958,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/5.bias,True,True,True,0.19037358970303775,0.19037358970303775,0.0,0.0,1.0,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/5.weight,True,True,True,4.9496278549952155,4.9496278549952155,0.0,0.0,1.0000000000000004,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_beliefs/layer_0,True,True,True,198.61801164763378,198.61801164763378,0.0,0.0,0.999999999999978,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_beliefs/layer_1,True,True,True,285.74239081581925,285.74239081581925,0.0,0.0,0.9999999999999977,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_beliefs/layer_2,True,True,True,199.1925060681354,199.1925060681354,0.0,0.0,0.9999999999999745,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_beliefs/layer_3,True,True,True,199.19250429916056,199.19250429916056,0.0,0.0,0.9999999999999758,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_beliefs/layer_4,True,True,True,150.11140275262213,150.11140275262213,0.0,0.0,0.9999999999999877,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_beliefs/layer_5,True,True,True,121.21827514140601,121.21827514140601,0.0,0.0,0.9999999999999907,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_beliefs/layer_6,True,True,True,190.9580910568978,190.9580910568978,0.0,0.0,1.0000000000000009,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_loss,True,True,True,0.29834285378456116,0.29834285378456116,0.0,0.0,1.0,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_0,True,True,True,,,,,,,both_missing,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_1,True,True,True,4.059985660756106e-05,4.059985660756106e-05,0.0,0.0,1.0000000000000002,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_2,True,True,True,0.0002481619953367415,0.0002481619953367415,0.0,0.0,1.0,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_3,True,True,True,0.001075579249166044,0.001075579249166044,0.0,0.0,1.0,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_4,True,True,True,0.0050811468484361485,0.0050811468484361485,0.0,0.0,1.0000000000000002,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_5,True,True,True,0.01597196706397438,0.01597196706397438,0.0,0.0,0.9999999999999998,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/final_prediction_errors/layer_6,True,True,True,0.023275602384257334,0.023275602384257334,0.0,0.0,0.9999999999999996,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/0.0.bias,True,True,True,5.759281153480575e-05,5.759281153480575e-05,0.0,0.0,1.0,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/0.0.weight,True,True,True,6.661067168606103e-05,6.661067168606103e-05,0.0,0.0,0.9999999999999998,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/1.0.bias,True,True,True,0.0001396038083421606,0.0001396038083421606,0.0,0.0,1.0000000000000002,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/1.0.weight,True,True,True,0.0008184988338056394,0.0008184988338056394,0.0,0.0,1.0000000000000004,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/3.0.bias,True,True,True,0.001302694520628513,0.001302694520628513,0.0,0.0,1.0000000000000002,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/3.0.weight,True,True,True,0.017423701959505312,0.017423701959505312,0.0,0.0,0.9999999999999883,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/4.0.bias,True,True,True,0.005171895266227494,0.005171895266227494,0.0,0.0,1.0,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/4.0.weight,True,True,True,0.04971112256215575,0.04971112256215575,0.0,0.0,0.9999999999999969,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/5.bias,True,True,True,0.015737862434509853,0.015737862434509853,0.0,0.0,1.0,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/gradient/5.weight,True,True,True,0.12126005071437154,0.12126005071437154,0.0,0.0,1.0000000000000004,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/output_cotangent,True,True,True,0.023309412333083587,0.023309412333083587,0.0,0.0,1.0000000000000002,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/0.0.bias,True,True,True,0.35147737704460963,0.35147737704460963,0.0,0.0,1.0,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/0.0.weight,True,True,True,2.8182335596195798,2.8182335596195798,0.0,0.0,1.0000000000000002,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/1.0.bias,True,True,True,0.2470521998915617,0.2470521998915617,0.0,0.0,0.9999999999999999,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/1.0.weight,True,True,True,5.487582281894217,5.487582281894217,0.0,0.0,0.9999999999999998,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/3.0.bias,True,True,True,0.5150366521105364,0.5150366521105364,0.0,0.0,0.9999999999999998,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/3.0.weight,True,True,True,16.236818506200205,16.236818506200205,0.0,0.0,0.9999999999999888,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/4.0.bias,True,True,True,0.5709331695180081,0.5709331695180081,0.0,0.0,0.9999999999999998,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/4.0.weight,True,True,True,10.396306411637344,10.396306411637344,0.0,0.0,0.9999999999999958,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/5.bias,True,True,True,0.19037358970303775,0.19037358970303775,0.0,0.0,1.0,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,tensor,endpoint/parameter_after_sgd/5.weight,True,True,True,4.9496278549952155,4.9496278549952155,0.0,0.0,1.0000000000000004,0.0,both_active,,
rocm_float32__strict__seed-2__batch-0,scalar,optimizer/param_group/0/dampening,True,,,,,,,,,,0,0
rocm_float32__strict__seed-2__batch-0,scalar,optimizer/param_group/0/differentiable,True,,,,,,,,,,False,False
rocm_float32__strict__seed-2__batch-0,scalar,optimizer/param_group/0/foreach,True,,,,,,,,,,,
rocm_float32__strict__seed-2__batch-0,scalar,optimizer/param_group/0/fused,True,,,,,,,,,,,
rocm_float32__strict__seed-2__batch-0,scalar,optimizer/param_group/0/lr,True,,,,,,,,,,0.001,0.001
rocm_float32__strict__seed-2__batch-0,scalar,optimizer/param_group/0/maximize,True,,,,,,,,,,False,False
rocm_float32__strict__seed-2__batch-0,scalar,optimizer/param_group/0/momentum,True,,,,,,,,,,0.0,0.0
rocm_float32__strict__seed-2__batch-0,scalar,optimizer/param_group/0/nesterov,True,,,,,,,,,,False,False
rocm_float32__strict__seed-2__batch-0,scalar,optimizer/param_group/0/weight_decay,True,,,,,,,,,,0,0
rocm_float32__strict__seed-2__batch-0,scalar,inference_steps,True,,,,,,,,,,20,20
rocm_float32__strict__seed-2__batch-0,scalar,rng_before,True,,,,,,,,,,5181ca9b6777000ab7788b363d2bdf6f7cf6844fdf65890a8e4715709f06c50c,5181ca9b6777000ab7788b363d2bdf6f7cf6844fdf65890a8e4715709f06c50c
rocm_float32__strict__seed-2__batch-0,scalar,rng_after,True,,,,,,,,,,5181ca9b6777000ab7788b363d2bdf6f7cf6844fdf65890a8e4715709f06c50c,5181ca9b6777000ab7788b363d2bdf6f7cf6844fdf65890a8e4715709f06c50c
